1.000000000000000000e+00,1.000000000000000000e+00,1.066666666666666874e+00,1.139999999999999902e+00,1.212000000000000632e+00,1.243333333333332735e+00,1.277142857142858023e+00,1.334999999999999964e+00,1.415555555555556344e+00,1.478000000000000203e+00,1.567272727272728039e+00,1.636666666666666492e+00,1.729230769230768683e+00,1.807142857142857606e+00,1.872000000000000774e+00,2.002499999999999947e+00,2.152941176470588580e+00,2.225555555555554399e+00,2.423157894736841733e+00,2.612999999999999545e+00,2.785714285714284255e+00,2.899090909090909829e+00,3.023478260869564949e+00,3.230000000000000426e+00,3.359999999999998099e+00,3.521538461538462617e+00,3.819999999999998952e+00,4.097142857142855199e+00,4.331034482758620463e+00,4.633999999999999453e+00,4.933548387096773347e+00,5.209999999999999964e+00,5.603030303030301695e+00,6.028823529411766025e+00,6.475428571428571978e+00,6.818888888888885447e+00,7.374054054054052898e+00,8.107368421052632002e+00,8.462820512820512064e+00,9.092999999999994643e+00,9.861707317073166834e+00,1.055095238095237775e+01,1.159348837209302197e+01,1.276863636363636800e+01,1.402600000000000513e+01,1.514152173913043420e+01,1.679063829787234141e+01,1.894875000000000753e+01,1.893959183673468516e+01,1.939280000000000115e+01,2.012980392156861953e+01,1.843423076923077275e+01,1.889981132075471493e+01,1.898629629629629534e+01,1.955563636363635638e+01,1.896178571428570336e+01,1.602982456140350820e+01,1.348396551724138526e+01,1.203203389830508563e+01,8.785499999999998977e+00,5.869672131147543936e+00,5.203709677419356971e+00,4.197777777777777608e+00,3.323125000000000107e+00,2.365384615384616307e+00,1.992424242424239988e+00,1.355074626865672149e+00,7.297058823529414262e-01,7.278260869565216229e-01,7.247142857142866434e-01,2.281690140845069742e-02,1.416666666666666075e-02,1.041095890410959589e-02,9.594594594594590270e-03,8.666666666666664534e-03,5.526315789473684736e-03,1.948051948051948484e-03,1.923076923076923401e-03,1.392405063291139462e-03,1.374999999999999920e-03,8.641975308641974699e-04,8.536585365853659613e-04,8.433734939759037104e-04,5.952380952380951834e-04,5.882352941176470073e-04,5.813953488372092943e-04,2.298850574712643592e-04,1.136363636363636363e-04,1.123595505617977437e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.010000000000000009e+00,1.060000000000000053e+00,1.125000000000000000e+00,1.172000000000000375e+00,1.206666666666666332e+00,1.288571428571429811e+00,1.337499999999999911e+00,1.395555555555556770e+00,1.471999999999999531e+00,1.520000000000000240e+00,1.569999999999999396e+00,1.687692307692308491e+00,1.765714285714285348e+00,1.838666666666667782e+00,1.919999999999999929e+00,2.055294117647060048e+00,2.178888888888888431e+00,2.331578947368421861e+00,2.462999999999999634e+00,2.568571428571428505e+00,2.727272727272728403e+00,2.883478260869564824e+00,3.142500000000000515e+00,3.325600000000000556e+00,3.582307692307692193e+00,3.807407407407407796e+00,4.006428571428571672e+00,4.155517241379309112e+00,4.444333333333333691e+00,4.834516129032258469e+00,5.079062500000000036e+00,5.436060606060604705e+00,5.947058823529411065e+00,6.352571428571428314e+00,6.779999999999998472e+00,7.400000000000002132e+00,8.114210526315785543e+00,8.917179487179486941e+00,9.899499999999999744e+00,1.113804878048780189e+01,1.241357142857142470e+01,1.316418604651162738e+01,1.394613636363636289e+01,1.506155555555555381e+01,1.637326086956522175e+01,1.757765957446808613e+01,1.839145833333333258e+01,1.969734693877551024e+01,2.103859999999998820e+01,2.125882352941176023e+01,2.134865384615384443e+01,2.131867924528301828e+01,2.100703703703703340e+01,2.001072727272728002e+01,1.900696428571428953e+01,1.838105263157894598e+01,1.401568965517240883e+01,1.277135593220338627e+01,9.979499999999994486e+00,8.666721311475406253e+00,6.662258064516124456e+00,5.941428571428568617e+00,3.767812499999999787e+00,2.520769230769232649e+00,6.800000000000006040e-01,3.582089552238803404e-02,3.220588235294115365e-02,2.840579710144929340e-02,1.871428571428570414e-02,1.647887323943661442e-02,1.013888888888888132e-02,8.082191780821919996e-03,7.432432432432428508e-03,5.733333333333329868e-03,4.210526315789472722e-03,3.766233766233766881e-03,3.076923076923077788e-03,2.405063291139241440e-03,2.000000000000000475e-03,2.098765432098765454e-03,1.463414634146341679e-03,8.433734939759036020e-04,4.761904761904761901e-04,4.705882352941176600e-04,4.651162790697674137e-04,2.298850574712643592e-04,2.272727272727272725e-04,2.247191011235954875e-04,1.111111111111111164e-04,1.098901098901099036e-04,1.086956521739130340e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.070000000000000062e+00,1.066666666666666652e+00,1.090000000000000080e+00,1.136000000000000343e+00,1.183333333333332682e+00,1.274285714285715354e+00,1.350000000000000089e+00,1.393333333333334201e+00,1.460000000000000631e+00,1.543636363636364361e+00,1.603333333333332833e+00,1.695384615384615934e+00,1.770000000000001128e+00,1.834666666666667334e+00,1.883750000000000036e+00,1.997647058823528443e+00,2.106666666666666465e+00,2.238947368421052797e+00,2.403000000000000025e+00,2.539047619047620330e+00,2.720000000000001084e+00,2.914782608695652311e+00,3.102500000000000924e+00,3.264000000000001123e+00,3.474615384615383551e+00,3.639259259259259416e+00,3.888571428571428346e+00,4.120689655172414589e+00,4.466000000000001080e+00,4.890322580645159789e+00,5.277499999999999858e+00,5.624848484848484098e+00,5.853529411764705870e+00,6.370285714285713219e+00,6.795555555555557348e+00,7.420540540540543795e+00,7.951052631578947150e+00,8.768205128205130094e+00,9.367500000000005045e+00,1.034585365853658523e+01,1.166190476190475955e+01,1.304883720930232194e+01,1.378204545454545915e+01,1.536266666666667113e+01,1.713608695652173708e+01,1.831723404255319210e+01,1.910520833333333357e+01,2.055775510204082224e+01,2.207420000000001536e+01,2.261333333333333329e+01,2.438692307692308248e+01,2.286169811320754874e+01,2.320018518518518391e+01,2.200363636363636388e+01,1.980517857142856997e+01,1.932035087719297550e+01,1.961517241379310406e+01,1.645796610169491103e+01,1.054049999999999443e+01,8.506721311475409664e+00,6.227580645161290285e+00,4.423809523809521416e+00,3.259218750000000053e+00,2.714307692307694531e+00,7.371212121212121771e-01,3.089552238805969367e-02,2.720588235294117002e-02,2.521739130434783732e-02,2.171428571428570334e-02,1.507042253521126245e-02,1.347222222222221703e-02,9.452054794520549710e-03,9.054054054054051781e-03,8.133333333333330958e-03,2.499999999999999618e-03,1.818181818181818614e-03,1.666666666666666557e-03,1.392405063291139462e-03,1.124999999999999915e-03,1.234567901234567876e-03,1.219512195121951002e-03,8.433734939759036020e-04,8.333333333333332784e-04,4.705882352941176600e-04,4.651162790697674137e-04,4.597701149425287184e-04,3.409090909090908817e-04,2.247191011235954875e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.050000000000000044e+00,1.106666666666666909e+00,1.155000000000000027e+00,1.216000000000000414e+00,1.259999999999999343e+00,1.280000000000000471e+00,1.347499999999999920e+00,1.382222222222223351e+00,1.474000000000000421e+00,1.501818181818183051e+00,1.566666666666666652e+00,1.615384615384616307e+00,1.685714285714285054e+00,1.737333333333334728e+00,1.838750000000000107e+00,1.930588235294118160e+00,2.087777777777777732e+00,2.190526315789473877e+00,2.304999999999998828e+00,2.426666666666665861e+00,2.606363636363636438e+00,2.773913043478261287e+00,2.966666666666666785e+00,3.149599999999999955e+00,3.277692307692307683e+00,3.504444444444445139e+00,3.727142857142856869e+00,3.995172413793105726e+00,4.235333333333333172e+00,4.488387096774193452e+00,4.799375000000000391e+00,5.130909090909089976e+00,5.511764705882353788e+00,6.077714285714287179e+00,6.561111111111113559e+00,7.166486486486486562e+00,7.764736842105260273e+00,8.391794871794871824e+00,9.164499999999998536e+00,9.926829268292678421e+00,1.111047619047619328e+01,1.222744186046511849e+01,1.356636363636363285e+01,1.525422222222223212e+01,1.715413043478260846e+01,1.795893617021276967e+01,1.946270833333333883e+01,2.106918367346938226e+01,2.216340000000000288e+01,2.379313725490193931e+01,2.377538461538459913e+01,2.315528301886793017e+01,2.307944444444444443e+01,2.270636363636362631e+01,2.060482142857142307e+01,1.747771929824560289e+01,1.481293103448276227e+01,9.073898305084743043e+00,8.991499999999998494e+00,7.036557377049177830e+00,4.648225806451614872e+00,5.004126984126981093e+00,4.285000000000000142e+00,3.125384615384616982e+00,2.524393939393937192e+00,1.305820895522388669e+00,6.710294117647063183e-01,6.734782608695647488e-01,1.942857142857141658e-02,1.661971830985914736e-02,1.430555555555554706e-02,1.219178082191781434e-02,6.486486486486482683e-03,4.266666666666663402e-03,2.368421052631577810e-03,1.948051948051948484e-03,1.538461538461538460e-03,1.139240506329113967e-03,1.000000000000000021e-03,9.876543209876543442e-04,9.756097560975608663e-04,7.228915662650602612e-04,4.761904761904761901e-04,1.176470588235294150e-04,1.162790697674418534e-04,1.149425287356321796e-04,1.136363636363636363e-04,1.123595505617977437e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.070000000000000062e+00,1.100000000000000311e+00,1.135000000000000009e+00,1.184000000000000830e+00,1.259999999999999343e+00,1.311428571428572276e+00,1.334999999999999964e+00,1.368888888888889932e+00,1.419999999999999929e+00,1.480000000000001092e+00,1.539999999999999813e+00,1.600000000000000533e+00,1.697142857142857286e+00,1.782666666666667288e+00,1.937500000000000000e+00,2.034117647058822698e+00,2.098888888888890136e+00,2.191578947368422625e+00,2.354000000000000981e+00,2.460952380952382335e+00,2.592727272727272325e+00,2.740869565217391113e+00,2.899166666666666892e+00,3.003200000000000092e+00,3.152307692307691145e+00,3.329629629629629939e+00,3.499285714285714555e+00,3.806206896551723950e+00,3.998000000000000220e+00,4.309677419354837724e+00,4.728125000000000355e+00,5.031515151515152162e+00,5.435294117647060830e+00,5.940571428571428392e+00,6.688888888888889994e+00,7.400540540540539780e+00,8.010526315789475049e+00,8.550256410256407591e+00,9.439000000000000057e+00,1.037463414634145842e+01,1.109547619047619271e+01,1.205860465116278668e+01,1.360636363636363910e+01,1.432088888888888079e+01,1.565804347826087195e+01,1.676829787234042968e+01,1.752333333333332632e+01,1.876122448979591795e+01,1.896079999999999544e+01,1.994313725490196632e+01,2.227250000000001506e+01,2.141339622641509166e+01,2.191462962962962990e+01,1.939581818181818917e+01,1.608053571428571615e+01,1.334087719298245744e+01,1.138620689655172491e+01,1.005762711864406889e+01,1.071833333333333727e+01,6.216721311475413181e+00,4.916612903225806797e+00,2.658095238095236290e+00,1.432343750000000027e+00,8.112307692307706430e-01,8.034848484848491346e-01,5.029850746268658968e-02,3.720588235294114421e-02,3.985507246376813334e-02,1.257142857142856500e-02,1.126760563380281056e-02,8.472222222222216062e-03,6.438356164383563299e-03,5.675675675675673215e-03,4.666666666666665318e-03,4.342105263157892796e-03,2.857142857142857574e-03,2.179487179487179377e-03,1.518987341772152317e-03,1.375000000000000137e-03,9.876543209876543442e-04,3.658536585365854197e-04,2.409638554216867628e-04,2.380952380952380950e-04,1.176470588235294150e-04,1.162790697674418534e-04,1.149425287356321796e-04,1.136363636363636363e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.040000000000000036e+00,1.066666666666666652e+00,1.094999999999999973e+00,1.160000000000000586e+00,1.203333333333332478e+00,1.251428571428572445e+00,1.330000000000000071e+00,1.388888888888889950e+00,1.476000000000000423e+00,1.520000000000000462e+00,1.585000000000000187e+00,1.658461538461538876e+00,1.774285714285714244e+00,1.874666666666667592e+00,1.975000000000000089e+00,2.049411764705881822e+00,2.204444444444444873e+00,2.321052631578946812e+00,2.469999999999999307e+00,2.621904761904761294e+00,2.750909090909091415e+00,2.896521739130433648e+00,3.086666666666666892e+00,3.250400000000000844e+00,3.398461538461538645e+00,3.582962962962962461e+00,3.899285714285714022e+00,4.220689655172412458e+00,4.488000000000000433e+00,4.796774193548386300e+00,5.111875000000000391e+00,5.341212121212122632e+00,5.765882352941175348e+00,6.338285714285714079e+00,6.754999999999998117e+00,7.515675675675673517e+00,8.267894736842105630e+00,8.978974358974358694e+00,9.966499999999998138e+00,1.073999999999999844e+01,1.157071428571428662e+01,1.275186046511628035e+01,1.431727272727273004e+01,1.535400000000000631e+01,1.704456521739129826e+01,1.889319148936170123e+01,1.972270833333333329e+01,2.131183673469387330e+01,2.099079999999999302e+01,2.271980392156862294e+01,2.310442307692306585e+01,2.247452830188678874e+01,2.097666666666665947e+01,2.155527272727271892e+01,1.932892857142856968e+01,1.722824561403508170e+01,1.422000000000000419e+01,1.216593220338982739e+01,1.085133333333332750e+01,7.873442622950817871e+00,6.028548387096776651e+00,3.339047619047617488e+00,2.640781249999999858e+00,6.810769230769231353e-01,6.748484848484850307e-01,6.358208955223880465e-02,5.117647058823527467e-02,3.275362318840580739e-02,2.928571428571426563e-02,2.676056338028168571e-02,2.236111111111109898e-02,2.013698630136987258e-02,1.905405405405405372e-02,8.266666666666663485e-03,4.999999999999997502e-03,3.506493506493507141e-03,2.692307692307692197e-03,2.531645569620254079e-03,1.624999999999999709e-03,1.358024691358024642e-03,1.097560975609755988e-03,8.433734939759036020e-04,7.142857142857142851e-04,5.882352941176470073e-04,3.488372093023255874e-04,1.149425287356321796e-04,1.136363636363636363e-04,1.123595505617977437e-04,1.111111111111111164e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.010000000000000009e+00,1.053333333333333455e+00,1.129999999999999893e+00,1.168000000000000593e+00,1.216666666666666341e+00,1.297142857142858041e+00,1.352500000000000036e+00,1.431111111111112333e+00,1.466000000000000858e+00,1.550909090909091237e+00,1.648333333333333650e+00,1.701538461538462776e+00,1.792857142857142705e+00,1.884000000000000563e+00,1.969999999999999973e+00,2.095294117647058751e+00,2.228888888888888697e+00,2.296842105263158462e+00,2.432999999999998941e+00,2.516190476190474978e+00,2.669090909090909403e+00,2.830434782608695521e+00,3.036666666666668402e+00,3.230400000000001715e+00,3.456923076923076987e+00,3.608888888888888591e+00,3.806428571428571495e+00,4.075172413793104909e+00,4.433333333333332682e+00,4.753548387096774519e+00,5.080000000000000071e+00,5.475151515151514658e+00,5.759411764705880898e+00,6.246285714285712665e+00,6.715555555555554612e+00,7.197837837837840702e+00,7.894210526315793786e+00,8.312307692307690843e+00,8.796250000000002345e+00,9.602195121951220713e+00,1.054499999999999815e+01,1.173674418604650960e+01,1.323477272727272691e+01,1.460200000000000031e+01,1.535869565217391930e+01,1.733021276595744098e+01,1.909479166666666572e+01,1.869285714285714306e+01,1.815899999999999537e+01,1.834098039215686526e+01,1.841807692307692434e+01,1.853584905660377657e+01,1.863425925925925242e+01,1.895090909090908227e+01,1.800892857142856940e+01,1.792982456140349967e+01,1.703224137931033866e+01,1.591220338983050020e+01,1.306866666666666177e+01,8.302295081967210777e+00,7.623064516129031354e+00,6.565238095238093763e+00,3.974062500000000053e+00,1.983692307692309198e+00,7.184848484848486150e-01,4.895522388059699026e-02,4.617647058823526329e-02,3.550724637681160201e-02,2.085714285714284147e-02,1.999999999999999348e-02,1.638888888888888340e-02,1.109589041095890988e-02,5.405405405405404838e-03,4.933333333333332973e-03,2.368421052631578677e-03,1.818181818181818180e-03,1.025641025641025423e-03,8.860759493670885808e-04,8.749999999999999098e-04,3.703703703703703520e-04,3.658536585365854197e-04,3.614457831325301848e-04,2.380952380952380950e-04,1.176470588235294150e-04,1.162790697674418534e-04,1.149425287356321796e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.050000000000000044e+00,1.146666666666666945e+00,1.135000000000000009e+00,1.152000000000000579e+00,1.229999999999999316e+00,1.285714285714286920e+00,1.324999999999999956e+00,1.417777777777778914e+00,1.481999999999999984e+00,1.523636363636364344e+00,1.636666666666666492e+00,1.763076923076923874e+00,1.820000000000000506e+00,1.886666666666666936e+00,1.979999999999999982e+00,2.116470588235293437e+00,2.203333333333332700e+00,2.319999999999999396e+00,2.451999999999998625e+00,2.576190476190476364e+00,2.785454545454544295e+00,2.947826086956522929e+00,3.165833333333332167e+00,3.341599999999999682e+00,3.481538461538460805e+00,3.712592592592591778e+00,3.912857142857141479e+00,4.117241379310344840e+00,4.365333333333331289e+00,4.634838709677421065e+00,4.903125000000000178e+00,5.269696969696971323e+00,5.622941176470589220e+00,6.042285714285712928e+00,6.589999999999998970e+00,7.222162162162161003e+00,7.888421052631579222e+00,8.745641025641027966e+00,9.481000000000001648e+00,1.040487804878048728e+01,1.139285714285714057e+01,1.252093023255814863e+01,1.343022727272727757e+01,1.462955555555554987e+01,1.596695652173912805e+01,1.785404255319149058e+01,1.897895833333334537e+01,1.964428571428571502e+01,2.104499999999999460e+01,2.292019607843138118e+01,2.389788461538460851e+01,2.435452830188679840e+01,2.433462962962963871e+01,2.380272727272727451e+01,2.200071428571428811e+01,2.135754385964911251e+01,2.055396551724137311e+01,1.655644067796609775e+01,1.218033333333332635e+01,9.889180327868849929e+00,6.546290322580648358e+00,5.475238095238093905e+00,5.056874999999999787e+00,2.786153846153848868e+00,1.626666666666665817e+00,1.960149253731344077e+00,1.320441176470587452e+00,6.639130434782609669e-01,6.389999999999999014e-01,1.126760563380281230e-02,1.138888888888888590e-02,9.863013698630140186e-03,9.594594594594590270e-03,7.999999999999996697e-03,7.236842105263160442e-03,4.545454545454546101e-03,3.846153846153846801e-03,3.670886075949368263e-03,3.250000000000001152e-03,2.469135802469135752e-03,2.195121951219512410e-03,1.686746987951807421e-03,1.547619047619047672e-03,1.176470588235294015e-03,5.813953488372092943e-04,3.448275862068965253e-04,2.272727272727272725e-04,1.123595505617977437e-04,1.111111111111111164e-04,1.098901098901099036e-04,1.086956521739130340e-04,1.075268817204301210e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.040000000000000036e+00,1.106666666666666909e+00,1.125000000000000000e+00,1.192000000000000615e+00,1.229999999999999538e+00,1.314285714285715612e+00,1.347499999999999920e+00,1.395555555555556548e+00,1.442000000000000393e+00,1.520000000000000462e+00,1.584999999999999964e+00,1.669230769230769962e+00,1.794285714285714928e+00,1.862666666666667137e+00,2.026250000000000107e+00,2.116470588235292993e+00,2.195555555555555038e+00,2.315789473684208843e+00,2.400000000000001243e+00,2.543809523809524187e+00,2.688181818181817562e+00,2.873043478260868699e+00,3.080000000000000515e+00,3.229600000000000470e+00,3.529230769230769837e+00,3.702222222222222303e+00,3.952142857142856069e+00,4.154482758620690497e+00,4.614000000000000767e+00,4.993548387096774732e+00,5.461875000000000036e+00,5.790909090909092782e+00,6.288823529411762259e+00,6.776571428571426914e+00,7.293888888888890421e+00,7.939459459459458301e+00,8.920000000000001705e+00,1.000666666666666771e+01,1.073299999999999876e+01,1.123243902439024211e+01,1.198023809523809824e+01,1.296999999999999709e+01,1.382386363636364024e+01,1.389288888888889240e+01,1.531760869565216865e+01,1.570914893617021590e+01,1.605499999999999616e+01,1.683938775510204167e+01,1.700599999999999667e+01,1.857901960784313289e+01,1.978673076923077190e+01,2.081320754716980304e+01,1.935851851851852246e+01,1.807527272727271850e+01,1.828196428571428456e+01,1.499561403508771029e+01,1.388103448275862384e+01,1.161627118644068268e+01,9.018999999999998352e+00,5.500163934426229417e+00,3.387419354838710372e+00,2.369206349206349316e+00,1.316093750000000062e+00,1.839384615384616728e+00,1.855757575757573941e+00,5.295522388059693553e-01,7.048529411764709041e-01,4.159420289855072367e-02,4.028571428571427887e-02,4.084507042253521236e-02,1.611111111111110730e-02,1.191780821917808562e-02,1.040540540540540321e-02,8.666666666666662799e-03,8.684210526315787326e-03,7.142857142857144369e-03,6.025641025641025744e-03,2.151898734177215729e-03,1.625000000000000142e-03,1.481481481481481408e-03,1.219512195121951002e-03,9.638554216867469427e-04,9.523809523809523801e-04,5.882352941176470073e-04,2.325581395348837069e-04,2.298850574712643592e-04,1.136363636363636363e-04,1.123595505617977437e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.040000000000000036e+00,1.046666666666666856e+00,1.110000000000000098e+00,1.204000000000000847e+00,1.269999999999999352e+00,1.305714285714286715e+00,1.340000000000000080e+00,1.384444444444445699e+00,1.437999999999999501e+00,1.498181818181819169e+00,1.610000000000000098e+00,1.696923076923077645e+00,1.817142857142856727e+00,1.896000000000000796e+00,2.003750000000000142e+00,2.095294117647058751e+00,2.177777777777777590e+00,2.298947368421052850e+00,2.439000000000000945e+00,2.631428571428571672e+00,2.778181818181817420e+00,2.975652173913043708e+00,3.168333333333335222e+00,3.332800000000000207e+00,3.527692307692308127e+00,3.754814814814815271e+00,4.092857142857143415e+00,4.348965517241379253e+00,4.822666666666663993e+00,5.158709677419349937e+00,5.368125000000000036e+00,5.926060606060603142e+00,6.297647058823532262e+00,6.803428571428572269e+00,7.241666666666663588e+00,7.691891891891889266e+00,8.329473684210521256e+00,8.874615384615385238e+00,9.809250000000000469e+00,1.035804878048780608e+01,1.106928571428571750e+01,1.233511627906976571e+01,1.327318181818181841e+01,1.391688888888889153e+01,1.516673913043477739e+01,1.697063829787234113e+01,1.773458333333333670e+01,1.979693877551020265e+01,2.183820000000000050e+01,2.188196078431371916e+01,2.145903846153846217e+01,2.205000000000000071e+01,2.417944444444444940e+01,2.415763636363636024e+01,2.185321428571428370e+01,1.881350877192981841e+01,1.769344827586206748e+01,1.466983050847457370e+01,1.241933333333332712e+01,1.030737704918033337e+01,9.114193548387095944e+00,6.267936507936505919e+00,5.380312499999999609e+00,4.908615384615385935e+00,3.253939393939392577e+00,7.056716417910448014e-01,7.030882352941176805e-01,1.376811594202898871e-02,1.271428571428570749e-02,1.112676056338027762e-02,1.013888888888888132e-02,6.301369863013701542e-03,5.945945945945943327e-03,5.599999999999997341e-03,3.947368421052629972e-03,3.506493506493507141e-03,4.358974358974359621e-03,3.924050632911393541e-03,3.625000000000000618e-03,3.580246913580246645e-03,3.292682926829269049e-03,9.638554216867469427e-04,9.523809523809523801e-04,8.235294117647059186e-04,5.813953488372092943e-04,4.597701149425287184e-04,2.272727272727272725e-04,1.123595505617977437e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
