1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.006666666666666821e+00,1.008571428571428674e+00,1.020000000000000018e+00,1.017777777777777892e+00,1.024000000000000243e+00,1.027272727272727559e+00,1.031666666666666954e+00,1.040000000000000480e+00,1.045714285714285596e+00,1.048000000000000709e+00,1.050000000000000044e+00,1.065882352941177391e+00,1.075555555555556486e+00,1.084210526315790402e+00,1.094999999999999529e+00,1.101904761904762831e+00,1.110909090909091734e+00,1.115652173913042944e+00,1.117499999999999494e+00,1.126399999999998514e+00,1.130000000000001670e+00,1.130370370370371136e+00,1.137142857142856567e+00,1.143448275862070540e+00,1.147333333333334426e+00,1.152258064516129110e+00,1.162500000000000089e+00,1.170909090909092232e+00,1.178823529411765270e+00,1.179428571428572159e+00,1.187222222222223067e+00,1.189189189189188589e+00,1.194210526315790277e+00,1.197435897435898511e+00,1.201500000000000679e+00,1.204878048780486433e+00,1.210952380952381446e+00,1.214883720930232114e+00,1.221363636363636873e+00,1.227555555555556177e+00,1.235217391304348267e+00,1.237872340425530737e+00,1.244583333333332931e+00,1.251020408163265429e+00,1.253600000000000048e+00,1.260784313725491490e+00,1.269999999999999796e+00,1.278490566037736365e+00,1.289259259259259327e+00,1.294909090909091898e+00,1.302857142857143158e+00,1.308070175438596827e+00,1.313448275862069803e+00,1.323050847457626800e+00,1.326000000000000290e+00,1.334426229508197004e+00,1.340967741935483737e+00,1.345396825396826257e+00,1.350937499999999902e+00,1.358153846153846933e+00,1.363939393939394229e+00,1.368656716417910202e+00,1.374411764705882000e+00,1.380579710144927974e+00,1.387142857142857233e+00,1.393239436619718719e+00,1.397777777777778008e+00,1.406849315068493311e+00,1.414594594594594801e+00,1.421066666666666922e+00,1.433684210526315672e+00,1.440779220779220715e+00,1.449999999999999734e+00,1.458734177215190275e+00,1.464000000000000634e+00,1.472345679012345032e+00,1.479024390243902198e+00,1.483614457831325062e+00,1.494047619047618403e+00,1.508705882352942007e+00,1.519534883720930152e+00,1.527586206896551779e+00,1.537954545454545352e+00,1.546067415730337569e+00,1.553999999999999382e+00,1.560439560439561335e+00,1.566304347826087628e+00,1.572258064516129483e+00,1.574468085106383031e+00,1.579789473684209522e+00,1.588333333333333153e+00,1.595463917525773878e+00,1.603265306122449108e+00,1.612727272727272565e+00,1.621599999999999930e+00,1.628910891089109247e+00,1.641568627450979534e+00,1.649902912621359130e+00,1.656346153846154801e+00,1.664571428571429035e+00,1.668679245283018808e+00,1.676261682242990547e+00,1.682962962962962994e+00,1.692110091743118883e+00,1.699272727272727934e+00,1.707207207207207311e+00,1.717321428571428665e+00,1.722831858407080086e+00,1.727894736842104040e+00,1.738260869565217748e+00,1.745689655172414811e+00,1.759829059829061126e+00,1.770338983050847137e+00,1.781680672268907806e+00,1.790333333333333110e+00,1.800991735537190053e+00,1.812786885245901480e+00,1.827317073170731110e+00,1.841935483870968060e+00,1.849920000000000009e+00,1.859841269841269407e+00,1.869763779527559455e+00,1.879531250000000098e+00,1.890697674418604590e+00,1.899230769230768834e+00,1.905954198473282402e+00,1.918484848484848238e+00,1.927368421052632730e+00,1.938805970149253488e+00,1.953185185185185802e+00,1.963676470588235468e+00,1.971824817518248008e+00,1.986231884057971131e+00,1.996258992805755472e+00,2.007142857142856673e+00,2.015602836879433646e+00,2.025070422535211190e+00,2.039860139860139476e+00,2.056944444444444020e+00,2.066206896551724626e+00,2.074520547945205351e+00,2.087755102040816269e+00,2.100270270270270689e+00,2.114093959731544015e+00,2.122400000000000730e+00,2.134172185430462498e+00,2.145263157894737205e+00,2.156601307189542016e+00,2.171428571428571264e+00,2.189161290322580111e+00,2.206025641025640915e+00,2.225987261146496810e+00,2.240632911392404836e+00,2.253333333333332966e+00,2.268375000000000252e+00,2.283229813664596097e+00,2.298641975308642227e+00,2.311533742331289165e+00,2.328048780487804503e+00,2.340484848484848168e+00,2.346506024096385534e+00,2.366826347305388101e+00,2.382261904761905136e+00,2.392544378698225227e+00,2.412823529411765033e+00,2.432748538011696660e+00,2.454418604651162461e+00,2.462312138728323774e+00,2.478850574712643695e+00,2.499085714285714133e+00,2.511931818181817988e+00,2.533559322033897665e+00,2.566067415730337142e+00,2.590726256983240106e+00,2.612888888888889038e+00,2.626961325966850502e+00,2.652087912087912613e+00,2.665792349726775701e+00,2.683478260869565091e+00,2.694594594594597048e+00,2.710322580645160517e+00,2.732299465240641823e+00,2.751382978723404982e+00,2.768783068783067680e+00,2.797473684210526113e+00,2.823560209424083478e+00,2.841041666666666909e+00,2.865595854922279972e+00,2.882371134020619508e+00,2.904512820512819005e+00,2.925306122448980251e+00,2.935025380710659881e+00,2.959393939393939021e+00,2.981507537688442344e+00,3.000400000000000844e+00,3.032139303482586534e+00,3.050000000000001155e+00,3.065024630541872686e+00,3.089803921568627487e+00,3.106146341463413396e+00,3.125145631067959950e+00,3.143478260869565943e+00,3.163749999999999840e+00,3.190526315789473433e+00,3.217999999999999972e+00,3.240379146919431630e+00,3.255188679245283545e+00,3.286197183098591434e+00,3.306261682242989774e+00,3.326604651162790027e+00,3.345925925925925082e+00,3.368202764976957919e+00,3.394036697247705181e+00,3.423105022831050448e+00,3.461363636363636864e+00,3.488597285067874143e+00,3.519009009009010480e+00,3.549865470852018312e+00,3.576249999999999929e+00,3.593511111111110878e+00,3.614690265486725007e+00,3.630396475770924614e+00,3.665175438596491642e+00,3.684104803493447822e+00,3.726782608695652144e+00,3.768311688311689611e+00,3.786724137931033685e+00,3.815965665236051851e+00,3.830341880341880945e+00,3.848170212765957832e+00,3.885932203389831585e+00,3.908438818565399320e+00,3.947142857142856620e+00,3.970125523012551394e+00,3.995916666666665673e+00,4.059004149377593684e+00,4.087768595041321618e+00,4.113415637860083685e+00,4.138606557377050521e+00,4.163999999999998813e+00,4.203089430894308975e+00,4.223886639676113219e+00,4.251854838709678397e+00,4.277269076305220352e+00,4.309119999999998285e+00,4.341673306772908525e+00,4.393571428571427795e+00,4.435098814229248454e+00,4.471574803149605870e+00,4.499215686274509629e+00,4.528671874999999680e+00,4.561712062256809475e+00,4.594961240310077244e+00,4.627027027027026840e+00,4.663692307692308248e+00,4.691494252873562587e+00,4.754809160305344840e+00,4.770038022813688272e+00,4.800909090909090793e+00,4.845056603773584492e+00,4.873082706766917127e+00,4.911460674157303252e+00,4.967238805970151105e+00,5.007806691449812497e+00,5.043703703703704022e+00,5.073505535055350180e+00,5.129191176470587088e+00,5.161245421245421738e+00,5.183941605839416766e+00,5.234327272727275826e+00,5.264057971014492132e+00,5.286353790613718573e+00,5.357841726618704392e+00,5.401935483870966337e+00,5.441642857142857892e+00,5.481281138790034646e+00,5.530283687943263971e+00,5.553498233215546698e+00,5.607112676056338785e+00,5.675859649122807937e+00,5.739860139860142318e+00,5.802090592334494978e+00,5.850486111111110610e+00,5.907335640138407840e+00,5.945034482758623007e+00,5.991065292096219963e+00,6.030753424657535611e+00,6.086211604095558059e+00,6.122721088435373105e+00,6.169355932203387738e+00,6.230743243243241913e+00,6.289898989898988546e+00,6.362684563758391754e+00,6.395518394648829208e+00,6.455800000000002647e+00,6.515946843853821946e+00,6.592185430463575635e+00,6.661320132013202944e+00,6.705526315789473557e+00,6.744590163934426563e+00,6.830065359477126563e+00,6.905211726384363757e+00,6.981753246753250153e+00,7.060517799352751034e+00,7.159225806451614993e+00,7.229967845659161618e+00,7.321346153846155502e+00,7.405495207667732949e+00,7.450063694267513803e+00,7.499936507936508789e+00,7.600253164556963981e+00,7.663280757097787443e+00,7.726666666666664796e+00,7.797993730407524637e+00,7.897312500000000846e+00,7.996323987538940692e+00,8.046956521739133450e+00,8.112198142414861479e+00,8.205555555555553937e+00,8.292800000000001504e+00,8.392699386503068126e+00,8.519694189602448731e+00,8.576158536585367642e+00,8.609604863221884230e+00,8.690121212121209027e+00,8.835589123867068295e+00,8.917650602409640470e+00,9.003243243243241878e+00,9.078323353293411557e+00,9.149970149253734419e+00,9.241666666666668917e+00,9.356676557863503163e+00,9.421124260355025370e+00,9.526548672566374165e+00,9.615058823529411214e+00,9.763225806451613309e+00,9.838304093567250774e+00,9.960058309037902902e+00,9.991976744186047199e+00,1.016284057971014221e+01,1.028560693641618329e+01,1.035492795389049014e+01,1.051494252873563262e+01,1.060962750716332259e+01,1.069222857142857208e+01,1.075977207977208394e+01,1.092056818181818301e+01,1.101694050991501328e+01,1.117706214689265920e+01,1.128073239436620057e+01,1.139449438202247222e+01,1.148980392156862784e+01,1.160156424581005474e+01,1.177905292479108468e+01,1.200800000000000445e+01,1.217861495844875286e+01,1.227939226519336735e+01,1.253074380165289270e+01,1.273576923076923251e+01,1.299835616438355146e+01,1.313677595628415062e+01,1.328348773841961972e+01,1.345679347826086847e+01,1.362200542005419912e+01,1.382108108108107736e+01,1.393315363881401403e+01,1.409010752688172019e+01,1.425061662198391410e+01,1.437358288770053427e+01,1.446335999999999622e+01,1.461643617021276675e+01,1.481188328912466723e+01,1.500915343915343314e+01,1.516332453825858018e+01,1.532794736842104832e+01,1.561055118110236251e+01,1.580214659685864298e+01,1.600208877284595843e+01,1.633130208333333400e+01,1.644774025974026088e+01,1.660176165803109072e+01,1.684454780361756931e+01,1.709273195876289364e+01,1.736077120822622177e+01,1.754958974358974189e+01,1.781498721227621473e+01,1.818892857142857622e+01,1.835928753180661843e+01,1.854598984771574166e+01,1.871362025316455657e+01,1.906979797979797553e+01,1.929904282115868952e+01,1.970597989949748552e+01,1.999458646616541202e+01,2.019979999999999976e+01,2.051032418952617675e+01,2.087333333333333485e+01,2.120312655086849318e+01,2.172193069306930724e+01,2.196241975308641869e+01,2.248374384236453949e+01,2.287179361179360626e+01,2.318911764705882916e+01,2.363740831295843847e+01,2.398141463414635410e+01,2.472442822384427785e+01,2.508839805825242664e+01,2.531399515738499773e+01,2.594734299516908749e+01,2.644125301204817902e+01,2.665711538461539121e+01,2.711846522781775093e+01,2.768760765550239000e+01,2.815307875894988854e+01,2.856909523809522256e+01,2.905097387173397649e+01,2.931568720379146598e+01,3.001858156028369606e+01,3.076622641509433009e+01,3.144625882352942980e+01,3.213079812206573393e+01,3.270014051522248621e+01,3.332626168224299334e+01,3.381869463869464454e+01,3.462548837209303088e+01,3.544691415313225491e+01,3.599162037037036299e+01,3.685653579676674241e+01,3.801082949308755587e+01,3.847080459770116079e+01,3.937844036697249805e+01,4.039212814645306793e+01,4.151639269406391719e+01,4.238519362186785600e+01,4.317931818181818215e+01,4.385156462585032955e+01,4.454782805429864112e+01,4.678826185101580393e+01,4.770905405405405020e+01,4.832188764044946083e+01,5.028470852017935755e+01,5.164147651006711470e+01,5.390973214285715898e+01,5.465449888641425957e+01,5.595597777777776827e+01,5.749441241685145343e+01,5.851376106194687310e+01,5.933081677704195300e+01,6.125110132158589948e+01,6.245274725274723693e+01,6.369247807017545426e+01,6.585730853391682160e+01,6.721451965065503487e+01,6.925732026143793973e+01,7.186302173913044555e+01,7.275357917570498500e+01,7.395285714285711265e+01,7.531552915766737044e+01,7.694079741379313475e+01,7.733746236559137799e+01,7.822298283261801544e+01,8.004089935760174512e+01,8.176102564102566816e+01,8.431946695095948030e+01,8.590910638297872026e+01,8.841004246284501278e+01,8.873383474576269236e+01,8.972634249471451540e+01,9.133898734177213896e+01,9.571625263157892505e+01,9.896955882352941103e+01,1.005023899371069263e+02,1.027667573221757209e+02,1.038815031315239708e+02,1.064835624999999908e+02,1.092768399168399043e+02,1.118405394190871505e+02,1.093753209109730165e+02,1.137550000000000665e+02,1.166790103092783966e+02,1.183939094650204993e+02,1.204137987679671653e+02,1.218432786885245633e+02,1.218014928425357937e+02,1.223559795918367854e+02,1.237180651731161589e+02,1.266358130081300857e+02,1.286002231237322349e+02,1.299015991902833491e+02,1.340846262626261591e+02,1.339957459677419251e+02,1.318204024144868356e+02,1.303669678714859685e+02,1.315861723446892881e+02,1.340437000000000012e+02,1.350176846307385290e+02,1.372218924302788707e+02,1.421710139165010105e+02,1.454111309523809439e+02,1.471019603960396012e+02,1.498792094861659336e+02,1.487271005917160380e+02,1.497422047244093903e+02,1.511377013752455696e+02,1.483268431372549117e+02,1.487275733855186104e+02,1.483773046874999864e+02,1.471646783625730563e+02,1.501770428015564107e+02,1.454852233009708300e+02,1.433131976744186602e+02,1.481092456479690611e+02,1.415933590733590108e+02,1.344255684007707430e+02,1.312678269230769388e+02,1.246142418426103120e+02,1.195048467432949622e+02,1.220502868068834346e+02,1.195184732824428124e+02,1.216589714285714336e+02,1.145008935361216942e+02,1.117618595825427406e+02,1.163186931818181193e+02,1.192372211720227426e+02,1.144002075471697992e+02,1.128424858757062310e+02,1.084783834586466043e+02,1.056246716697935994e+02,9.480649812734080228e+01,9.139325233644858315e+01,8.492623134328354695e+01,6.853785847299812417e+01,7.130204460966542968e+01,6.918860853432279612e+01,7.067994444444440205e+01,6.695763401109057611e+01,6.627983394833948694e+01,5.808981583793737968e+01,5.469029411764708470e+01,5.085095412844039231e+01,4.684384615384615813e+01,4.411085923217547844e+01,4.141277372262772616e+01,4.082411657559197948e+01,4.137956363636363477e+01,4.154462794918330815e+01,4.172998188405794906e+01,3.842506329113925290e+01,3.855162454873645572e+01,3.907900900900901320e+01,3.512589928057553834e+01,3.603307001795332098e+01,3.641087813620072211e+01,3.654037567084080962e+01,3.644919642857142605e+01,3.223771836007129821e+01,3.286179715302492355e+01,2.568309058614563867e+01,2.084202127659574799e+01,2.085509734513274793e+01,2.084111307420496217e+01,2.104527336860669351e+01,1.640200704225351558e+01,1.648481546572934775e+01,1.651043859649123036e+01,1.143087565674255934e+01,1.134959790209790320e+01,6.299912739965099817e+00,6.220731707317070480e+00,6.226052173913047660e+00,5.628489583333329271e+00,5.616585788561525128e+00,5.611435986159172273e+00,5.603488773747846707e+00,5.543793103448269477e+00,5.506092943201375434e+00,5.490292096219933526e+00,5.489108061749582212e+00,5.496113013698631811e+00,5.486854700854699729e+00,5.556621160409557447e+00,5.759659284497448795e+00,5.743605442176881404e+00,5.752173174872662109e+00,5.754033898305088712e+00,5.748324873096446908e+00,5.756672297297294350e+00,5.745750421585168688e+00,5.744461279461277492e+00,5.736689075630255985e+00,5.744664429530204508e+00,2.727805695142378473e-01,2.364715719063544275e-01,2.343071786310517712e-01,1.588499999999999912e-01,1.561064891846922487e-01,1.568770764119600536e-01,1.425704809286899022e-01,1.062582781456953979e-01,1.060495867768595363e-01,1.056105610561055702e-01,1.046128500823723384e-01,9.730263157894736281e-02,9.098522167487682610e-02,8.809836065573768693e-02,8.733224222585925234e-02,8.653594771241822359e-02,8.226753670473085922e-02,8.156351791530937201e-02,7.639024390243905061e-02,7.495129870129871308e-02,7.363047001620746934e-02,7.211974110032365326e-02,7.032310177705974885e-02,6.498387096774196903e-02,6.347826086956527558e-02,6.136655948553057516e-02,6.054574638844299056e-02,5.975961538461541100e-02,6.195200000000002788e-02,5.958466453674123725e-02,5.923444976076558399e-02,5.181528662420382958e-02,4.844197138314784018e-02,4.807936507936504122e-02,4.385103011093501035e-02,4.367088607594935695e-02,4.124802527646129896e-02,4.104100946372237629e-02,4.099212598425196891e-02,3.918238993710693174e-02,3.888540031397172414e-02,3.821316614420061653e-02,3.807511737089201709e-02,3.789062499999999722e-02,3.678627145085803379e-02,3.641744548286601768e-02,3.348367029548987572e-02,3.307453416149068459e-02,3.288372093023256976e-02,3.208978328173375805e-02,3.145285935085007090e-02,2.385802469135802489e-02,2.374422187981510904e-02,2.338461538461538564e-02,2.313364055299539646e-02,2.300613496932514546e-02,2.280245022970902452e-02,2.258409785932722486e-02,2.216793893129770723e-02,2.173780487804877551e-02,2.153729071537291082e-02,2.129179331306991704e-02,2.040971168437025543e-02,1.974242424242423494e-02,2.024205748865356980e-02,2.022658610271903940e-02,1.936651583710406049e-02,1.783132530120482007e-02,1.781954887218045736e-02,1.627627627627627194e-02,1.589205397301348549e-02,1.567365269461077140e-02,1.502242152466367817e-02,1.485074626865671293e-02,1.470938897168405646e-02,1.462797619047619818e-02,1.413075780089152224e-02,1.391691394658754570e-02,1.253333333333332689e-02,1.220414201183432287e-02,1.203840472673560480e-02,1.190265486725662972e-02,1.182621502209130725e-02,1.182352941176470149e-02,1.174743024963290257e-02,1.149560117302052438e-02,1.137628111273792340e-02,1.135964912280701573e-02,1.106569343065693517e-02,1.055393586005831143e-02,9.344978165938870596e-03,8.720930232558144618e-03,8.417997097242377325e-03,8.159420289855067593e-03,8.118668596237343243e-03,8.063583815028897706e-03,7.994227994227998124e-03,6.959654178674354839e-03,6.805755395683459226e-03,6.566091954022986940e-03,6.513629842180779922e-03,5.702005730659023310e-03,5.622317596566522684e-03,5.500000000000004018e-03,5.435092724679026731e-03,5.427350427350425936e-03,5.291607396870555771e-03,4.517045454545455009e-03,4.468085106382980662e-03,4.433427762039662476e-03,4.285714285714279856e-03,4.039548022598867666e-03,3.906911142454159470e-03,3.873239436619717053e-03,3.699015471167371553e-03,3.567415730337079437e-03,3.534361851332398427e-03,3.515406162464983306e-03,3.482517482517482211e-03,3.407821229050281460e-03,3.361227336122735599e-03,3.300835654596102810e-03,3.254520166898469333e-03,3.208333333333331268e-03,3.176144244105408299e-03,3.171745152354568317e-03,3.084370677731671038e-03,3.038674033149171231e-03,2.593103448275861558e-03,2.548209366391185685e-03,2.544704264099036540e-03,2.541208791208790421e-03,2.482853223593965535e-03,2.452054794520546963e-03,2.435020519835839718e-03,2.404371584699454417e-03,2.360163710777626617e-03,2.343324250681198383e-03,2.122448979591836770e-03,2.078804347826087879e-03,2.021709633649931143e-03,1.639566395663956963e-03,1.623815967523680988e-03,1.608108108108107122e-03,1.363022941970310539e-03,1.334231805929918897e-03,1.305518169582772607e-03,1.303763440860214538e-03,1.275167785234899249e-03,1.246648793565684242e-03,1.244979919678715569e-03,1.029411764705882642e-03,1.028037383177570711e-03,1.026666666666667263e-03,8.788282290279620778e-04,8.510638297872332760e-04,8.366533864541828101e-04,7.957559681697612538e-04,7.417218543046355875e-04,7.142857142857142851e-04,7.133421400264203108e-04,7.124010554089711244e-04,7.114624505928851062e-04,6.710526315789473424e-04,6.570302233902758577e-04,6.430446194225722129e-04,6.159895150720841057e-04,6.020942408376965321e-04,6.013071895424836315e-04,5.874673629242818185e-04,5.606258148631028089e-04,5.598958333333334692e-04,5.461638491547464187e-04,5.194805194805195885e-04,5.058365758754865792e-04,5.051813471502588975e-04,4.269081500646832675e-04,4.134366925064598269e-04,4.129032258064514998e-04,3.865979381443299871e-04,3.603603603603603659e-04,3.598971722365037866e-04,3.337612323491656423e-04,3.076923076923076487e-04,2.432778489116517440e-04,2.429667519181586278e-04,2.426564495530012726e-04,2.423469387755102368e-04,2.420382165605095448e-04,2.417302798982189191e-04,2.414231257941550903e-04,2.411167512690355749e-04,2.408111533586818011e-04,2.405063291139240519e-04,2.402022756005057298e-04,2.398989898989899530e-04,2.395964691046658529e-04,2.392947103274559292e-04,2.389937106918238929e-04,2.261306532663316324e-04,2.258469259723964756e-04,2.255639097744360658e-04,2.252816020025031588e-04,2.124999999999999882e-04,2.122347066167290519e-04,1.870324189526184546e-04,1.867995018679950497e-04,1.741293532338308565e-04,1.739130434782608814e-04,1.612903225806451340e-04,1.486988847583643151e-04,1.485148514851485112e-04,1.483312731767614037e-04,1.358024691358024696e-04,1.356350184956843388e-04,1.354679802955665192e-04,1.353013530135301350e-04,1.351351351351351372e-04,1.349693251533742248e-04,1.225490196078431084e-04,1.223990208078335157e-04,1.222493887530562505e-04,1.098901098901098765e-04,1.097560975609755988e-04,1.096224116930572375e-04,9.732360097323600905e-05,9.720534629404616121e-05,9.708737864077669223e-05,8.484848484848484516e-05,8.474576271186441245e-05,8.464328899637241514e-05,8.454106280193235824e-05,7.237635705669481149e-05,7.228915662650602070e-05,7.220216606498195365e-05,6.009615384615384949e-05,4.801920768307322868e-05,4.796163069544364207e-05,4.790419161676646786e-05,4.784688995215311143e-05,4.778972520908004323e-05,3.579952267303102980e-05,2.383790226460071558e-05,2.380952380952381018e-05,2.378121284185493126e-05,2.375296912114014452e-05,2.372479240806643177e-05,2.369668246445497906e-05,2.366863905325443764e-05,2.364066193853427988e-05,2.361275088547815849e-05,2.358490566037735732e-05,2.355712603062426236e-05,2.352941176470588029e-05,1.175088131609870729e-05,1.173708920187793433e-05,1.172332942555685679e-05,1.170960187353629976e-05,1.169590643274853884e-05,1.168224299065420507e-05,1.166861143523920512e-05,1.165501165501165500e-05,1.164144353899883587e-05,1.162790697674418534e-05,1.161440185830429732e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
